"Date","Open","High","Low","Close","Volume","Result CCI (40)","MA ma (30,C,ma,0)","MA ma (2,C,ma,0)","MA ma (40,C,ma,0)","Awesome_hist","MA ma (60,C,ma,0)","MACD macd (12,26,9)","Signal macd (12,26,9)","macd (12,26,9)_hist","MA ma (13,O,ma,0)","+DI ADX (14,14,y,n)","-DI ADX (14,14,y,n)","ADX ADX (14,14,y,n)"
"2003-05-08T04:00:00.000Z","1,120.53","1,132.28","1,116.67","1,118.76","","112.73","1,078.72","1,127.30","1,075.23","58.36","1,045.66","23.39","21.53","1.86","1,111.07","29.37","16.70","27.33"
"2003-05-09T04:00:00.000Z","1,129.29","1,143.97","1,126.13","1,143.55","","138.18","1,081.44","1,131.15","1,078.07","59.31","1,048.78","23.79","21.98","1.80","1,115.33","30.64","15.45","27.73"
"2003-05-12T04:00:00.000Z","1,141.08","1,163.75","1,133.89","1,160.42","","158.56","1,085.23","1,151.98","1,081.32","57.78","1,052.25","25.17","22.62","2.55","1,118.07","33.73","14.11","28.68"
"2003-05-13T04:00:00.000Z","1,152.75","1,165.53","1,148.51","1,155.97","","153.29","1,089.80","1,158.19","1,083.30","56.82","1,055.15","25.61","23.22","2.39","1,122.06","32.55","13.39","29.61"
"2003-05-14T04:00:00.000Z","1,161.47","1,165.20","1,140.77","1,148.14","","131.31","1,093.99","1,152.05","1,084.95","56.49","1,057.37","25.03","23.58","1.45","1,126.74","30.19","14.72","29.95"
"2003-05-15T04:00:00.000Z","1,155.11","1,164.50","1,149.04","1,162.93","","135.13","1,097.30","1,155.53","1,087.15","60.11","1,059.99","25.48","23.96","1.52","1,132.01","28.69","13.99","30.27"
"2003-05-16T04:00:00.000Z","1,158.51","1,162.64","1,146.29","1,154.48","","118.59","1,100.32","1,158.70","1,089.00","61.01","1,062.54","24.87","24.14","0.7241","1,135.51","27.20","14.12","30.37"
"2003-05-19T04:00:00.000Z","1,146.74","1,152.59","1,112.27","1,112.49","","63.56","1,102.38","1,133.48","1,089.49","54.54","1,064.15","20.75","23.46","-2.71","1,138.22","23.84","22.35","28.43"
"2003-05-20T04:00:00.000Z","1,118.30","1,124.34","1,103.20","1,112.85","","39.54","1,104.36","1,112.67","1,091.13","43.24","1,066.12","17.32","22.24","-4.91","1,139.29","22.35","23.63","26.60"
"2003-05-21T04:00:00.000Z","1,110.78","1,115.56","1,104.11","1,113.68","","33.47","1,106.61","1,113.26","1,092.31","33.06","1,068.02","14.50","20.69","-6.19","1,139.35","21.56","22.80","24.90"
"2003-05-22T04:00:00.000Z","1,116.21","1,137.68","1,112.59","1,131.45","","59.40","1,110.21","1,122.56","1,093.94","25.06","1,070.64","13.54","19.26","-5.72","1,137.55","26.67","21.05","23.96"
"2003-05-23T04:00:00.000Z","1,128.41","1,135.49","1,125.24","1,130.05","","61.85","1,113.44","1,130.75","1,095.64","18.05","1,072.89","12.53","17.91","-5.38","1,137.08","25.80","20.36","23.09"
